pid,uid,helpN,helpD,score,time
207684206,428344226,2,3,4.000000,1136332800
205652559,476906470,0,0,5.000000,1271116800
207028836,419693483,0,7,5.000000,1163116800
205914706,205914897,2,3,4.000000,948412800
206045780,473301997,0,0,5.000000,1359504000
220594813,413467530,0,0,1.000000,1354147200
208208500,421725070,9,24,1.000000,1120089600
208470647,392495979,0,0,2.000000,1358294400
207487592,205914897,0,0,1.000000,933206400
207749739,205914897,0,0,5.000000,940809600
207749739,349111082,5,7,5.000000,1208304000
224527007,205914897,0,0,5.000000,922233600
208339571,432800682,6,32,1.000000,989625600
209322611,498729957,0,0,2.000000,1336521600
209257065,485491704,4,5,4.000000,1005782400
224199330,442893192,2,3,2.000000,1228953600
224199330,460129180,0,0,5.000000,1326067200
219677326,443417550,0,3,3.000000,1314835200
188088840,460653508,2,4,3.000000,1266105600
219415177,454624178,6,6,1.000000,1235606400
196674104,409863026,0,0,2.000000,1343001600
196018734,385680235,0,3,5.000000,1085356800
196477493,205914897,2,13,1.000000,1064534400
196477493,483722242,3,3,5.000000,1021248000
204341878,205914897,2,2,4.000000,932342400
207356508,469500880,1,3,4.000000,1356220800
209453692,205914897,0,1,4.000000,1072224000
209322618,463864776,0,0,4.000000,1009324800
202441304,205914897,0,0,5.000000,926294400
209191544,205914897,0,0,5.000000,1010188800
209650302,478675904,1,5,3.000000,1106179200
209584765,400753545,3,5,5.000000,1140566400
228459187,492438548,1,3,3.000000,1293148800
208863858,205914897,1,1,5.000000,935539200
208929395,453575623,0,0,5.000000,1085702400
207356507,205914897,0,0,3.000000,912729600
207290970,462750656,0,1,5.000000,1360195200
214368890,441910236,2,4,4.000000,1128384000
209388153,205914897,0,0,5.000000,1074902400
200081997,454558652,89,97,5.000000,993945600
209912448,384107314,3,5,5.000000,1133568000
209453689,453641198,0,1,5.000000,1355270400
219480698,439550868,5,21,1.000000,1267315200
209977947,488440829,2,3,5.000000,1294444800
209781329,430310305,0,1,5.000000,1358121600
221774498,448594840,3,3,5.000000,1166572800
204538462,461374412,2,2,5.000000,1022284800
209519224,421462963,2,2,2.000000,1119571200
210109057,496436236,4,5,4.000000,1290124800
209912446,205914897,9,10,5.000000,934848000
209126001,205914897,3,5,1.000000,1008028800
208142946,453968784,1,1,5.000000,1175644800
208470630,355468070,0,1,4.000000,1072915200
209257074,403637128,0,0,5.000000,1350345600
208077407,432604019,4,6,5.000000,1054944000
223937151,494273537,0,0,5.000000,1354060800
209322610,472974316,2,5,2.000000,1129593600
210174590,205914897,0,0,4.000000,933552000
209519220,445187006,0,0,3.000000,954633600
219087480,459932575,0,0,4.000000,1143763200
210502274,486081518,13,18,3.000000,1041724800
222364310,402719598,0,0,5.000000,1356307200
222364310,493618169,0,0,5.000000,1360454400
210764422,462291891,0,0,5.000000,1360022400
210895495,446301072,3,3,5.000000,1270771200
208994922,428671884,2,6,4.000000,1069545600
209060459,471073748,3,3,5.000000,1198281600
210109051,443810710,30,35,4.000000,968457600
210567810,430179265,0,1,5.000000,1128211200
210764421,418055086,2,5,5.000000,1158710400
208863847,483656651,0,0,3.000000,1190505600
209781365,440337325,0,0,5.000000,1200960000
209781365,483591102,2,6,5.000000,982108800
210567809,205914897,3,18,1.000000,938822400
211223179,449905579,0,0,5.000000,1360108800
223478404,466551762,5,8,4.000000,1237075200
210698883,434570119,0,0,4.000000,1317340800
210043512,448463787,2,7,2.000000,1112313600
208863846,456721404,0,0,5.000000,1353801600
208798309,453313485,0,0,5.000000,1360454400
211026567,205914897,0,1,5.000000,918345600
210567808,205914897,0,0,5.000000,918086400
209125994,481756087,3,5,5.000000,1118102400
211223178,205914897,0,0,4.000000,924307200
208994920,442434458,1,2,3.000000,1054166400
206176878,432407435,1,3,1.000000,1017532800
210698881,416088964,7,10,4.000000,1259366400
209257067,436077439,0,0,5.000000,1345507200
209257067,507970576,0,1,5.000000,945475200
209257067,446366649,0,0,5.000000,974073600
209781378,476644308,10,23,2.000000,1099785600
210043511,405668766,14,17,5.000000,973123200
209388141,496501753,1,1,5.000000,945907200
209388141,455410598,0,0,5.000000,968716800
209388141,205914897,0,0,5.000000,938995200
210895492,465503156,1,1,5.000000,936057600
205718119,205914897,0,1,4.000000,993772800
205718119,205914897,0,1,5.000000,1026086400
209060456,437584781,1,1,5.000000,1058745600
205914730,441320363,0,0,3.000000,1319241600
202441316,451937191,0,8,3.000000,1300665600
210305659,494273539,1,2,4.000000,1074816000
208863845,408486768,18,18,5.000000,1105920000
204276304,205914897,5,7,2.000000,994377600
222364290,501416948,0,1,5.000000,1335657600
210109047,205914897,1,1,5.000000,981417600
211550861,448529326,1,2,4.000000,981417600
206373488,492831749,14,39,2.000000,1068249600
206373488,456328140,1,2,3.000000,1329609600
211026565,454230964,0,1,5.000000,1238198400
211092102,205914897,0,0,5.000000,996796800
209191529,453706712,1,44,1.000000,1168300800
204603989,449315760,2,3,5.000000,1026000000
204603989,427885448,6,8,5.000000,1021507200
204603989,481231862,1,1,5.000000,1041984000
204603989,205914897,1,14,1.000000,1036972800
206504562,450954159,3,11,1.000000,1059177600
210371195,205914897,1,1,5.000000,1043539200
204669526,429654935,0,1,5.000000,1010275200
204669526,448791477,3,4,4.000000,1100304000
204669526,472712124,0,0,5.000000,1360108800
204669526,464520103,0,0,5.000000,1040774400
206176877,430244786,2,14,1.000000,1197849600
209060455,463209417,1,1,5.000000,1358726400
205324896,436011936,0,0,5.000000,1261526400
204472915,205914897,0,1,1.000000,1033171200
206897784,205914897,0,1,5.000000,1015632000
206897784,487195606,0,0,5.000000,1361232000
187367943,441254779,0,0,4.000000,1076198400
203489860,458032037,1,3,5.000000,1260489600
211550860,450954167,11,19,5.000000,1217462400
211813008,468845530,0,0,3.000000,1225929600
205849191,451216251,0,0,5.000000,1021766400
211616397,427361161,2,3,5.000000,1051920000
204276303,409535379,14,16,4.000000,1023062400
206504561,398328644,1,3,2.000000,1164412800
209388139,464323530,1,3,5.000000,1315267200
205455970,361562954,0,0,5.000000,1357948800
204669525,447611793,0,0,2.000000,1020556800
209257065,447939472,0,0,4.000000,1356566400
211288712,205914897,0,0,3.000000,1039305600
206832246,423035767,1,2,1.000000,1357344000
206307950,456065930,4,9,2.000000,1006214400
210895490,461374379,0,2,5.000000,1342742400
210895490,415236993,2,4,1.000000,1320451200
205455969,454165448,0,0,5.000000,1353801600
211616396,468452288,0,0,5.000000,1358726400
220267165,468845551,0,0,5.000000,1022371200
204407376,472843163,3,3,5.000000,1030060800
223019667,434504634,1,2,5.000000,1207958400
184484353,446170004,0,0,5.000000,1245283200
204997209,483984386,0,5,4.000000,948758400
204931672,205914897,3,4,5.000000,1032739200
209519211,404751250,1,2,1.000000,1356825600
206504559,424739722,6,10,1.000000,1016064000
207487571,444859294,6,7,4.000000,1124755200
212009586,465830831,6,6,5.000000,1129075200
202310210,449971117,0,9,2.000000,1048723200
205193819,467862492,3,3,5.000000,1236470400
205455967,205914897,0,0,5.000000,927072000
203948639,205914897,0,0,3.000000,998611200
205390429,396493694,0,2,5.000000,1073088000
204210787,432866209,2,2,5.000000,1151193600
204210762,461112242,0,0,5.000000,980467200
217711231,455410604,9,15,5.000000,1173830400
206570092,462619565,0,0,4.000000,1013472000
204407372,418710418,1,1,4.000000,1223510400
204472909,402064252,5,6,5.000000,1180137600
206439019,483328979,3,4,5.000000,1306108800
205718112,407700340,1,1,5.000000,1236902400
185205255,432800696,0,1,4.000000,1306800000
205783648,458294165,12,12,5.000000,1007337600
206373480,438305677,6,22,1.000000,1291939200
198967871,470287331,1,2,4.000000,1212537600
198902334,205914897,8,23,1.000000,918345600
205324888,477037527,8,8,4.000000,1084838400
227082909,469369821,0,0,4.000000,1310688000
214565483,371262257,0,0,5.000000,1355875200
214565483,434504583,1,1,5.000000,1227830400
188809739,441844637,2,2,5.000000,1324425600
201327199,427951012,2,4,5.000000,992044800
224985772,452330410,6,14,3.000000,1129161600
205259362,447153064,5,6,4.000000,1138320000
217252482,402981753,1,2,5.000000,1203897600
228983475,469369797,1,2,4.000000,1247443200
231277240,483132378,0,0,4.000000,1071532800
208077433,423232376,0,0,5.000000,1359158400
207684210,205914897,2,3,5.000000,966038400
207356525,430048157,4,4,4.000000,1192492800
206045808,438240161,4,4,3.000000,1041552000
207618672,205914897,0,0,2.000000,931305600
207618672,388563827,1,2,5.000000,1284681600
207946357,462554065,0,0,5.000000,1354579200
207749746,461505471,0,0,5.000000,1362009600
205783635,413533061,1,7,3.000000,1290816000
206766714,454296525,2,2,5.000000,1307491200
219415177,426836929,0,0,5.000000,1357084800
208142966,205914897,0,0,5.000000,926208000
188613165,415040368,0,0,3.000000,1306627200
208601724,493618184,0,3,5.000000,1344556800
203096663,458228682,1,1,5.000000,976924800
202506830,423429018,2,2,5.000000,1231200000
211550820,439092129,0,0,5.000000,1334102400
207028833,432997255,1,2,5.000000,947635200
213320327,433980293,10,10,5.000000,1118793600
185926148,477037489,3,3,5.000000,1164585600
218235544,438698934,2,2,5.000000,1354060800
217776760,427361237,2,2,5.000000,1189987200
219284110,483263455,5,6,5.000000,1170460800
212664959,501482494,0,0,5.000000,1354492800
200671815,205914897,2,4,2.000000,986083200
199492149,205914897,3,5,4.000000,1129852800
199426612,485884886,0,0,5.000000,1346544000
207422050,488637406,0,0,4.000000,1358726400
214893183,205914897,0,2,4.000000,1154649600
207749733,471401415,0,0,5.000000,1260316800
220070557,444007358,2,2,4.000000,1263427200
198050371,452461499,8,9,5.000000,1183334400
208274025,434635679,3,8,1.000000,1067299200
222757518,435880871,0,4,5.000000,1229299200
222757518,469959635,2,5,5.000000,1220832000
197984834,484377558,0,0,5.000000,939254400
198836799,437978001,0,1,4.000000,1356652800
208077413,480773102,0,0,5.000000,1025222400
209977986,467665895,1,1,5.000000,985651200
200475195,449971118,0,7,2.000000,1150934400
200475194,376570708,3,7,1.000000,1325548800
202703452,205914897,0,0,5.000000,986947200
201523785,205914897,0,0,5.000000,923443200
202834525,205914897,0,2,5.000000,924307200
200540730,430572460,1,4,4.000000,1059696000
201851470,398918575,0,0,5.000000,919209600
210109056,396886913,5,11,1.000000,1006300800
202637913,428147598,1,3,5.000000,921888000
210371204,470811635,0,0,4.000000,1195084800
202900060,421397386,0,0,5.000000,1336435200
201982542,482673663,0,0,5.000000,1081296000
201785931,468321228,0,0,5.000000,1355529600
210043518,472646631,2,2,5.000000,1163289600
205128297,447742916,1,1,5.000000,1311120000
203358818,440927126,2,2,5.000000,1038096000
208339555,394462081,1,1,4.000000,994550400
209977980,426574732,3,7,4.000000,1227398400
203358816,404292451,4,5,5.000000,1083456000
203752038,205914897,0,1,4.000000,936230400
205062744,465568663,1,2,2.000000,972518400
206832201,436994994,0,0,5.000000,1300320000
202900055,425329553,2,2,5.000000,1135555200
196608576,426771341,3,5,1.000000,1026604800
208929370,495911926,1,1,5.000000,1205884800
211288703,456328129,1,2,3.000000,1117411200
220463741,485360593,2,3,3.000000,1322524800
207880782,483918803,0,0,3.000000,1358208000
204538474,474547149,5,7,1.000000,1048377600
202506827,448463756,0,1,5.000000,994636800
202113605,437060486,1,1,5.000000,1222992000
202179142,420807592,4,4,4.000000,1340582400
204079714,205914897,0,1,3.000000,910828800
203686492,436667300,0,0,4.000000,1352160000
206570071,444072882,1,1,4.000000,1167955200
202834509,205914897,0,0,4.000000,923702400
208536157,455345052,0,0,4.000000,1315612800
228393624,462554015,3,3,5.000000,1001721600
205062765,475857869,2,6,5.000000,1120089600
203227729,487326680,0,0,3.000000,1327017600
211550818,445973445,3,3,4.000000,1104710400
204407395,456197038,0,0,4.000000,1029888000
204276320,477103062,2,4,5.000000,1132531200
200344148,419496854,0,1,5.000000,962755200
213058155,444859293,5,6,5.000000,1074816000
209912427,448725958,0,1,5.000000,1016841600
204735079,427885384,1,1,1.000000,972950400
203096653,205914897,3,5,2.000000,1080691200
204079708,446038966,1,18,1.000000,980208000
203227727,205914897,0,2,5.000000,914716800
210698869,430375848,5,5,5.000000,1187568000
205849206,483984386,1,2,5.000000,948844800
203555410,205914897,0,0,4.000000,915408000
203162190,205914897,0,0,5.000000,1033344000
205849205,410911641,0,3,1.000000,1329436800
203424336,205914897,1,3,1.000000,922060800
226296477,438895575,0,0,3.000000,1303948800
205914741,205914897,0,0,5.000000,920505600
195559960,474350547,0,0,5.000000,1347494400
203817556,432735110,0,0,5.000000,1347840000
210305671,461374387,0,0,5.000000,1315094400
223937151,454886338,7,8,4.000000,1336176000
206766699,447480731,2,2,3.000000,1082073600
206439034,479790059,3,3,5.000000,1228780800
223412878,453968798,0,0,4.000000,1211673600
215548546,489554945,0,0,4.000000,1174867200
205259368,205914897,0,0,1.000000,918604800
205652589,477430729,0,0,2.000000,1109289600
199688788,474874827,2,3,4.000000,1232841600
206897742,466420691,1,2,5.000000,1357344000
201261646,440796084,4,5,5.000000,1121040000
199361088,205914897,1,3,5.000000,912643200
202113626,425722781,10,17,1.000000,1245974400
204210773,401277828,5,5,5.000000,1094342400
205718123,448529298,1,3,4.000000,1017446400
205521512,429720434,0,0,5.000000,1354665600
204866142,427754409,1,3,4.000000,1080259200
204735068,496239622,2,7,5.000000,1153612800
200081977,413991815,0,0,5.000000,1353024000
218038919,471401462,0,0,1.000000,1235174400
207094365,469107686,0,0,4.000000,1284940800
212861545,491455482,14,15,5.000000,1061078400
207291008,427885384,6,24,1.000000,956966400
190251529,441582536,11,11,5.000000,986774400
206045804,354288482,0,0,5.000000,1358294400
205259359,390071093,0,1,4.000000,1019260800
185926150,205914897,14,17,5.000000,1012608000
226951834,454427567,0,12,1.000000,1335571200
201720397,465372119,2,3,5.000000,1096156800
207815301,447873913,4,6,4.000000,1017360000
207422079,442368937,0,1,5.000000,1331337600
205521505,463406021,7,10,4.000000,1327017600
203162210,461046700,2,2,5.000000,1301875200
227082906,456328082,2,2,5.000000,1311552000
200213054,456917944,6,12,2.000000,1161475200
205324893,427688838,6,7,4.000000,1016841600
202244700,205914897,9,11,5.000000,1085270400
201523798,480707526,10,10,5.000000,1078185600
199033392,205914897,0,0,5.000000,1041465600
194773559,445055887,0,0,4.000000,1354060800
192348689,481100822,9,9,5.000000,970358400
200737363,461767592,1,3,2.000000,1216425600
200475214,470221767,8,8,3.000000,1117584000
218366611,471204819,1,3,4.000000,1221955200
200737358,479396869,51,70,1.000000,1107561600
230294180,205914897,0,4,5.000000,996105600
203227726,205914897,1,1,4.000000,1011916800
200475209,432276353,1,1,5.000000,1339372800
188088842,465175489,3,3,5.000000,1245024000
196280901,205914897,0,0,5.000000,932601600
205390446,205914897,2,3,5.000000,923097600
205062761,455869385,21,21,5.000000,964310400
205259380,495780837,0,0,5.000000,1343347200
204472927,440533909,2,2,5.000000,1034812800
203031137,491455501,1,1,5.000000,1183420800
208274008,397280138,1,1,5.000000,1110412800
200999489,416285597,4,5,5.000000,1348099200
200999489,475005873,13,15,4.000000,1193184000
214303345,465306547,3,8,3.000000,1163894400
210567802,465306556,1,2,5.000000,1097452800
219873929,461439960,3,4,4.000000,1234828800
205193838,465699817,1,2,5.000000,1286064000
202310237,396755824,0,0,5.000000,1304035200
195363357,427623297,7,7,5.000000,1183680000
203752009,468255705,0,1,5.000000,1078963200
203752009,460456908,1,6,5.000000,1109894400
213779059,479069159,2,2,5.000000,1298505600
194708004,473564113,2,2,5.000000,1313193600
227082909,460260282,0,0,5.000000,1345939200
197591627,407110543,0,1,2.000000,980035200
197984848,497812476,3,3,3.000000,992908800
197132866,451806160,0,0,5.000000,1358553600
198050384,472450027,2,3,3.000000,1168819200
184484350,443089803,0,0,5.000000,1016150400
210043497,435028878,0,0,4.000000,1354665600
220922498,455017401,89,109,4.000000,1183420800
198312511,428278707,3,7,5.000000,1091318400
196608565,440992658,1,1,5.000000,1243814400
197526083,459932575,2,5,3.000000,1070323200
197460546,505218057,2,4,5.000000,1278806400
197853768,453116794,4,4,5.000000,1119830400
196870712,409404317,2,2,4.000000,992131200
197722693,473891809,0,4,1.000000,1322179200
229507746,436470667,1,1,1.000000,1271030400
219677336,446890886,2,2,4.000000,1097971200
196739635,457507739,3,4,5.000000,1119312000
203489877,424280977,3,3,5.000000,940550400
222560900,456590253,5,6,2.000000,1276214400
198181448,463799244,9,14,5.000000,1035331200
201720392,461833155,1,1,4.000000,1110153600
229311155,475530160,0,1,5.000000,1044403200
199361090,463733708,0,0,2.000000,1357516800
208142928,442237846,17,20,1.000000,1136419200
199819847,497681401,1,1,1.000000,1271289600
203752023,452854730,4,5,5.000000,1065398400
198705738,439878526,0,5,4.000000,1181174400
185205257,433718190,4,6,3.000000,1169856000
210305634,427688826,1,1,5.000000,1357171200
200016457,465306547,13,23,2.000000,1206576000
185926146,483656651,0,0,3.000000,1174608000
207422037,479462362,0,0,5.000000,1348531200
205062751,478806985,0,4,1.000000,1357689600
208667238,492700670,0,3,5.000000,1300492800
200409686,423691122,2,3,5.000000,917654400
233964221,432604060,9,9,3.000000,1191283200
199557707,205914897,1,3,5.000000,1015286400
214958729,432997247,2,2,5.000000,1336608000
217252452,475136974,4,9,5.000000,1134086400
212927091,380699486,1,5,5.000000,1153958400
199164476,205914897,6,7,5.000000,1059782400
202965579,432014263,2,5,1.000000,1190851200
204145245,454951840,1,1,5.000000,994464000
202768967,460915659,8,10,5.000000,1092700800
216793727,448922542,0,1,4.000000,1110758400
204079715,432735130,0,0,5.000000,1357430400
204997224,430048156,9,10,5.000000,1023840000
204472927,449184689,2,2,5.000000,1207353600
205193834,205914897,0,0,4.000000,938908800
209781341,470942681,1,2,4.000000,1196726400
204079704,457507768,11,12,2.000000,1079654400
203162186,444007289,0,0,5.000000,1328832000
205521517,416613246,0,0,5.000000,945043200
205652591,437388138,5,6,5.000000,1106179200
205193832,474022876,8,10,5.000000,1244937600
204472924,424280985,0,0,5.000000,1357516800
205193831,462750656,0,0,2.000000,1309478400
205849201,428082056,2,2,4.000000,998784000
205324904,435553178,0,1,5.000000,1019520000
205324904,452133827,4,5,4.000000,988243200
221250185,433062780,1,5,1.000000,1237420800
204931682,481690599,0,0,4.000000,1285977600
229638830,474547191,0,0,5.000000,1308614400
205324902,451543969,0,0,5.000000,1258675200
212468343,456393649,0,2,5.000000,1228089600
204210773,476644302,0,0,5.000000,1221696000
203031142,460391352,16,18,5.000000,1037923200
206045809,422445955,3,3,5.000000,956620800
221905562,469959628,1,1,4.000000,1243814400
202768999,205914897,52,60,5.000000,1047513600
217318035,469828567,3,7,3.000000,1174694400
203096684,425853856,1,3,5.000000,1075334400
203162213,465765298,2,2,5.000000,1066262400
201130573,471597986,10,16,4.000000,996019200
219611768,464126911,0,0,5.000000,1358294400
222691992,381354813,3,3,4.000000,1352505600
214172299,398066537,4,15,5.000000,1170633600
214172299,496239580,29,38,2.000000,1146787200
225641134,480969699,0,0,5.000000,1242259200
185205251,205914897,0,0,5.000000,919468800
186647046,465896369,4,5,2.000000,1027555200
196280897,205914897,10,30,4.000000,1061942400
208601705,421790591,0,1,5.000000,1223251200
216859241,498205705,1,2,5.000000,1193702400
221905557,465372088,4,8,2.000000,947030400
224723605,409011060,1,4,5.000000,1209168000
208863822,487195645,1,2,5.000000,1187827200
208863822,205914897,0,15,2.000000,1105228800
187367941,429392837,1,1,1.000000,1140912000
192217654,205914897,0,0,4.000000,914284800
188809744,456917932,0,1,5.000000,978825600
185926149,205914897,0,0,5.000000,919468800
231473853,465372103,2,3,4.000000,1175817600
189334060,473695191,1,1,4.000000,1328832000
209846864,399639400,7,10,1.000000,1279584000
205718120,439681957,3,4,2.000000,1077148800
228917934,475923430,0,0,3.000000,1254009600
203227736,487326680,2,12,1.000000,1288310400
208536182,205914897,0,1,5.000000,918864000
203752006,205914897,8,9,4.000000,914976000
208732792,453444535,2,2,2.000000,1042070400
204997209,464323514,1,2,4.000000,1012348800
208929402,205914897,43,52,5.000000,1005350400
191693332,474547179,15,18,3.000000,980121600
211354217,457376739,1,3,5.000000,1141516800
207159913,353567542,1,2,5.000000,1094515200
205914729,425788314,0,0,5.000000,1337904000
206373466,442434430,14,18,5.000000,1073779200
207028836,480379842,1,2,5.000000,1174780800
228655773,435749843,2,2,5.000000,1311120000
228393624,427688860,0,0,5.000000,981676800
222757525,492438478,74,79,5.000000,1245628800
183763456,437912495,2,3,4.000000,1283731200
203817546,443941785,0,0,5.000000,1334620800
201065031,461964260,0,0,5.000000,1212883200
223085198,456590281,1,1,5.000000,1204070400
202048086,205914897,3,3,2.000000,1009065600
202048086,476513212,4,7,1.000000,1010880000
202179159,205914897,3,4,5.000000,1015372800
207422052,205914897,1,1,4.000000,1020556800
230359729,205914897,1,9,5.000000,977961600
202048083,478807033,0,0,4.000000,974160000
200933953,472581061,0,0,5.000000,1356739200
200802879,475268026,0,2,4.000000,1058140800
203031137,480773070,0,2,5.000000,1238371200
201851471,205914897,3,10,5.000000,1026086400
202637915,438109134,9,12,1.000000,1251331200
188809742,460915628,0,0,4.000000,1198627200
188809745,420348831,5,14,5.000000,1081468800
199295567,440402821,7,15,3.000000,1009497600
198836807,494797815,4,5,5.000000,1005782400
199819826,390529861,0,1,5.000000,1052611200
198771269,485753834,0,0,5.000000,1358985600
201654852,454296521,0,2,5.000000,1247529600
219415179,449119143,1,1,4.000000,1236038400
203752036,425460629,1,1,5.000000,957225600
219939438,489096150,2,2,5.000000,994550400
209715827,205914897,0,0,5.000000,1104364800
202637907,409076603,0,0,5.000000,1025740800
203883110,205914897,0,0,5.000000,940982400
201785926,473760739,0,0,4.000000,1253404800
203424350,480379867,1,1,5.000000,995155200
199230010,472908740,1,2,4.000000,1150761600
204407405,495322123,5,6,5.000000,949536000
203096664,432472959,0,0,5.000000,1356739200
201982535,451806147,0,0,5.000000,1332028800
203948645,461636604,1,1,5.000000,1254787200
204014182,205914897,1,6,3.000000,990403200
204079719,474088416,0,0,5.000000,1267660800
203293275,421659561,1,23,1.000000,1295308800
204145256,434308058,0,1,5.000000,1353974400
204145256,432866177,2,2,5.000000,1319414400
204145256,205914897,8,13,1.000000,1085529600
202179146,433324980,1,1,4.000000,1221004800
204538478,479134724,2,2,5.000000,1350518400
190251540,417072019,115,143,2.000000,1090108800
220988036,491193334,1,1,3.000000,1360195200
204145255,205914897,1,6,2.000000,994291200
203424348,448070567,1,2,5.000000,1010707200
199950930,409404316,4,4,5.000000,1088726400
188088845,431948691,2,2,5.000000,964224000
202506829,469173230,29,34,1.000000,1251763200
202506829,443089876,1,7,2.000000,999907200
202441292,446104460,4,7,5.000000,1118793600
199623244,495387644,0,3,2.000000,1346198400
200475225,429654917,1,1,5.000000,1243296000
199033411,205914897,0,1,5.000000,983664000
203686494,456065930,1,1,4.000000,1008201600
224002685,441058241,0,0,5.000000,1293667200
222167699,463733754,0,0,4.000000,1353888000
215351933,448201648,0,0,5.000000,1341705600
204669547,479527920,0,0,2.000000,1034899200
183763457,432866207,0,0,5.000000,1264550400
203031121,438240157,1,2,4.000000,985478400
198378053,478675955,1,1,5.000000,1314057600
211812971,448398242,7,7,4.000000,1214438400
202637899,452264873,0,2,5.000000,1026259200
220005003,410256247,6,16,2.000000,1086912000
220398224,457114559,0,0,5.000000,1356480000
210502264,484508632,18,120,1.000000,1279497600
188088840,205914897,0,0,5.000000,929750400
209584745,409862971,15,28,2.000000,1276473600
201916994,468255661,0,0,5.000000,1290988800
204866154,205914897,2,4,4.000000,972172800
204604005,205914897,0,1,5.000000,986688000
205783671,444269447,0,0,5.000000,1329696000
202834514,483066829,0,0,5.000000,1162684800
205390447,413729684,0,0,5.000000,1097452800
200278605,485753851,2,2,5.000000,943747200
205455984,428213153,1,2,5.000000,1001808000
203555410,205914897,0,2,5.000000,1067040000
204800613,378471249,3,4,5.000000,988416000
206307963,205914897,0,0,5.000000,1002499200
204735075,205914897,5,13,1.000000,995068800
204341852,398066533,12,17,5.000000,1069286400
204014167,470352882,7,23,1.000000,993427200
205652592,460325846,0,0,5.000000,1016064000
205849203,429196185,2,5,5.000000,993513600
204145240,488899590,1,3,3.000000,1238976000
205980276,403440487,6,9,2.000000,999216000
204472924,402326391,5,6,4.000000,1048032000
205914738,492504051,2,4,1.000000,1001116800
205521516,508167195,3,5,2.000000,1025654400
206307960,205914897,0,1,4.000000,990576000
212927101,417661834,0,0,5.000000,1283040000
205259367,427951012,14,17,5.000000,995587200
219939473,436798335,0,0,5.000000,1362009600
219939473,474285030,0,0,5.000000,1359158400
206045811,413795199,3,5,4.000000,990835200
206897790,381879092,1,6,5.000000,1067558400
219087497,205914897,0,0,4.000000,1068854400
207028864,205914897,2,3,5.000000,993168000
205718124,205914897,1,1,2.000000,1010102400
204866142,423625599,2,3,5.000000,1134777600
206373493,430113645,1,2,5.000000,1191456000
206832252,430310304,0,0,4.000000,1009584000
206242419,459539401,2,2,5.000000,1004832000
230884034,448988062,1,1,5.000000,1362182400
201327187,205914897,1,1,5.000000,1119830400
223543945,205914897,1,1,5.000000,999907200
205062751,455869402,9,16,5.000000,1091664000
202179169,476054465,0,0,5.000000,1352937600
214958697,409731953,0,0,5.000000,1358899200
197394992,457769888,21,45,1.000000,982108800
217580164,481559524,0,1,3.000000,1353715200
203555428,457114548,2,4,5.000000,1150329600
198443582,471139298,0,0,5.000000,1018828800
198443582,430637958,2,4,5.000000,1092096000
198443582,390136655,10,44,3.000000,1008806400
198443582,497222634,0,0,5.000000,1072742400
198312508,466158495,2,5,4.000000,1018396800
198312508,460719038,6,8,4.000000,1098748800
198312508,389481316,20,20,5.000000,1037232000
198312508,497877993,0,0,5.000000,1028851200
198378045,449840062,0,0,5.000000,1009497600
198378045,205914897,0,0,4.000000,1037059200
198378045,438567838,0,0,5.000000,1018742400
198378045,428540848,2,3,5.000000,1038182400
202179165,483918874,14,15,3.000000,981331200
201917016,205914897,2,2,5.000000,1013299200
202900070,433521604,1,1,5.000000,989539200
201720388,429196205,4,4,5.000000,1280188800
202441312,482018256,0,1,5.000000,1260748800
217318023,421462954,1,4,4.000000,1077667200
203162217,444728235,17,21,5.000000,1110067200
217842315,424280984,2,6,4.000000,1110326400
217973393,205914897,0,7,5.000000,1066521600
203031143,430965682,1,1,5.000000,975024000
203948639,471597986,2,5,4.000000,1002153600
202965606,205914897,6,19,1.000000,996019200
202965606,488768512,0,0,4.000000,974851200
214041213,459604894,2,5,2.000000,1094515200
204604009,205914897,1,3,5.000000,930873600
202768979,398721957,12,17,4.000000,1072310400
202310237,458556315,0,4,4.000000,1333065600
200540738,205914897,15,18,5.000000,988675200
227934887,475530209,0,0,5.000000,1360886400
219677336,457704410,2,3,5.000000,1177718400
213058155,466355148,3,3,5.000000,1293494400
208011903,435422079,0,0,5.000000,1352592000
216924804,465175502,0,0,5.000000,1354060800
186647048,411108184,2,4,2.000000,1235001600
218759827,486081540,6,10,5.000000,1070236800
223019682,489227251,0,0,5.000000,1349568000
210043518,464061365,0,0,5.000000,1126051200
205783645,452002780,0,0,3.000000,1356652800
197853756,205914897,0,3,5.000000,1029196800
191824396,485163994,1,1,5.000000,1320192000
215417459,461636514,8,9,5.000000,1187827200
201982558,205914897,2,3,5.000000,989452800
199295566,205914897,2,4,3.000000,977875200
222233208,506594309,3,3,1.000000,1298764800
200344157,480576463,0,1,4.000000,1035590400
208405092,436863956,3,9,2.000000,1115251200
212927084,413008761,0,0,5.000000,946080000
190972436,405144428,0,0,4.000000,1197331200
196280888,421987223,0,2,2.000000,1277510400
200999502,429785962,0,0,5.000000,1053993600
194707999,456262612,0,0,4.000000,1274486400
205324916,486343671,0,0,3.000000,918345600
207291002,456524690,7,8,5.000000,1187740800
210436718,449250206,10,10,3.000000,1231286400
203948615,445907881,5,5,5.000000,1124323200
204341836,205914897,6,8,5.000000,1013126400
203948638,448267167,3,7,3.000000,1135382400
199623207,457638825,0,0,5.000000,1361923200
205193830,451806105,0,0,4.000000,1027555200
