pid,uid,helpN,helpD,score,time
66484848848384697867,6551875268568879717687857853,23,27,3.0,1193529600
66484848485381905585,6549697853777049737969717480,0,0,5.0,991872000
66484849714877707665,6550526767837573737579845048,0,1,5.0,1261180800
66484848485381905651,6550514890495080567870895285,0,0,4.0,912470400
66484848485381905648,65567390907286766956558486,0,0,2.0,1360195200
66484848545073898065,65517871498272485766807979,2,5,5.0,1214956800
66484851888150854854,65685066736573725556817353,1,5,4.0,1095033600
54514851535657495156,65505452688488737353718186,8,13,5.0,1055462400
66484848705567778069,6551695253908554798790738586,1,12,2.0,1297468800
66484848578281835573,6550898072846952527652654868,2,2,4.0,1189382400
66484848485381518671,6550658857847390825366825467,1,1,5.0,1178496000
66484848485381518678,6550815182747666876680839080,2,5,5.0,1060128000
66484848705567778381,65906666906551676765508265,1,1,5.0,1162512000
66484848508976677148,65665087487481739088846671,0,0,5.0,1203984000
66484848508976677289,6549738076888066888152875449,1,3,5.0,1178928000
48555651504953495054,65655174577057735680658575,0,0,5.0,1265155200
66484848876751578052,65678483547153777781778953,8,8,5.0,1201132800
66484848698766757848,6549707373546652727683568882,2,5,2.0,1336435200
66484848698766757865,655773524887707052488252,3,7,3.0,1137024000
66484848698766758073,65495190527183766976507280,0,1,5.0,1360454400
66484848698766758083,6549807670898886838973668580,0,0,5.0,1357689600
66484849845475875377,6549505579717574797087856573,1,1,5.0,1227916800
66484848676871867969,6550668852687282729048535690,1,6,3.0,1173657600
66484848698766758348,6550496967788488778450816979,0,0,5.0,1037923200
66484848698766758469,6551847650865269797977758853,0,2,5.0,1336521600
66484848508886837581,6551826954577186768349708465,0,0,5.0,1174176000
66484848729073667381,6550878481765584554890497249,1,2,4.0,1136592000
66484848698766758687,6549514875907949707068848056,2,2,5.0,1168387200
66484848554866748489,6549678182677057765270726779,5,8,3.0,1096848000
66484848508886837665,6550787479548969575352686672,2,3,4.0,1095206400
66484848698766758771,6550569075858672727584738380,5,18,1.0,1234569600
66484850756952907387,65548355495353845686847275,0,0,4.0,1329350400
66484848485381908365,6550685773697074716652565181,4,6,5.0,1012089600
66484848486757746975,65837166766766787667524987,0,0,4.0,1213315200
66484848486757747081,6551689065798072695581535365,1,2,5.0,1067990400
66484850556586545681,6550897666685780527983577549,0,0,5.0,1336348800
66484851737169545752,65707680778353755168907653,23,24,5.0,1169251200
66484849568171737883,6551776767537765748974897768,9,9,5.0,1150243200
66484848485366547678,6549495451877788798186718973,0,0,4.0,1313971200
66484848666649777283,6549506572745674528574896575,0,2,3.0,1245024000
66484848578281838387,6550878150745253907784508150,0,3,4.0,1174003200
66484848485366547857,6550827657747289786974498182,5,6,4.0,974073600
66484848666649777454,6549737467866565508471535668,0,2,5.0,1173484800
66484848576577537277,6550746868766669528382828990,0,0,5.0,1314576000
66484848576549707689,6550697890678254777088768788,0,0,4.0,1297728000
66484848785485486950,6549875582539065718679838681,0,0,3.0,1196640000
66484848485456776751,6550856967485079494954716957,3,3,5.0,1172188800
66484851786648858781,6551538786708385768269497157,0,0,4.0,1143936000
66484848485457734872,65766669688887518974708667,0,0,5.0,1258588800
66484848485457734852,65845355665154667268814848,2,2,5.0,1233100800
66484848485457734966,6549767367707077857270548186,2,7,5.0,1024531200
66484848657889518652,6551828853528285568256797772,2,3,3.0,1121040000
66484848484985486880,6549747253744975816585667780,0,0,5.0,1004832000
54514850554955555154,65776650905270776866878189,0,0,4.0,1358380800
66484848485382867870,6549698555905456858750707975,0,3,5.0,999388800
66484855668988857652,6549748285837356855366565673,0,0,5.0,1333411200
66484848485457735189,6550905549807870815248727054,4,5,3.0,1035849600
53535357515553505249,65867156835490868852908268,0,0,5.0,1327017600
66484848484985487083,6551519051497069674885695049,1,7,5.0,1168646400
66484850896579496552,65545548657369494989576557,0,0,5.0,1318982400
66484848484985487165,6550789065717765835578539080,1,2,2.0,1200528000
66484851885166897071,65685079845187658751658850,3,5,5.0,1292198400
66484848676857855277,65778290535584657379526873,5,6,5.0,1121385600
66484848486954708071,6549548149768973686950876890,7,8,1.0,1161734400
66484848509057885371,6550665079498755715589577055,2,5,1.0,1292889600
66484848486954708251,6550495756709090778474515672,9,12,4.0,985651200
66484849554954745156,65898087887750545584775075,6,6,4.0,1291593600
66484848507889558579,6550828771875484718588556953,0,0,4.0,1234742400
66484849545553899050,6550738455868468738270795685,0,0,5.0,1168646400
66484848484873766679,6551516772698884735656855588,0,0,5.0,1355788800
66484848498649775177,65655077549048725573758854,0,0,4.0,1353888000
66484848484873766869,6549685049485677577179737481,0,1,5.0,987552000
66484848735074756581,65737568898165527875735565,0,0,5.0,1361750400
66484848735074756665,6550697552838967565255698482,0,2,5.0,1066435200
66484848484873766953,65867684847382745374807580,0,1,5.0,999907200
66484848735074756789,6549514852775577507374728253,2,3,4.0,1141776000
66484848485289565573,6551657250695189877480486684,0,0,4.0,1340496000
66484848696552788448,6550668852765779549067676786,0,0,5.0,1255996800
66484848485384785680,6551576788486969526690679067,5,5,4.0,1146268800
66484848485384785676,65786779776573487355768671,3,5,4.0,1337558400
66484848529051516877,6550867883775749666548505766,1,1,5.0,1241740800
66484852755273905171,65868765744866788849904954,1,1,5.0,1343520000
66484848658979517767,6549818351847365839065866575,2,14,4.0,1099526400
66484848658979517767,6551787870498065847380655283,7,30,1.0,1121040000
66484848484867818849,6550547270838676657185767377,7,7,4.0,1140480000
66484848485289566679,65765650567953827052554876,1,1,3.0,955065600
66484848485389777750,6550555656817975798668768474,0,0,5.0,941587200
66484848485570805171,6549535568695281864851878883,0,0,5.0,1201824000
66484848846783876552,6550707157488287535187568783,0,4,1.0,1196726400
66484848485389778070,6549885752815681578350498779,3,5,1.0,1190592000
66484848486557717684,6551547870525155879076815769,1,1,5.0,1324425600
66484854687265838977,65705778787290529088905079,0,0,5.0,1354406400
66484848485374804973,6549778365667575697279838375,0,0,4.0,1302393600
66484848559048789085,6551526555816966778984657687,1,1,3.0,1105142400
54514851495753545154,6550805788755765807490868971,3,3,5.0,1276473600
66484848486771566589,6549497256538589765082527588,9,14,5.0,1101945600
66484848746768867679,6551776753817368764883684967,1,2,1.0,1291593600
48555651505248554856,6550737571557979838857735355,0,0,5.0,1355270400
66484848877765555067,6550665179898190788176898285,0,2,5.0,1224806400
66484848485374805670,6550885271798875904986875185,2,2,5.0,1161993600
66484848486771567071,6550798172557251846782487978,0,0,4.0,1034121600
66484848485378839055,6549847170715666677554839074,2,3,3.0,1020211200
66484848485374805785,6549515580574867777350858474,0,12,1.0,1191456000
66484848486771567268,6550555066865087795751764857,1,1,4.0,1142812800
66484848885777707269,6550674852665390859052847554,1,1,5.0,1201478400
66484848485357529075,6549679073676789805077538088,1,1,5.0,1005004800
66484848485385746557,65657681705653485686769071,1,5,2.0,1229644800
66484852508557528581,6550817975825049858156688854,2,3,5.0,1302134400
66484852508557528581,65725782828378848180836976,0,0,5.0,1299715200
66484848485385746577,6550894969858765888352666656,0,0,5.0,1282435200
66484848665457845754,6550857681797178535776687875,2,2,5.0,1118275200
66484848484870695252,6550516855536669655565568954,0,0,4.0,912470400
66484848485374806567,6551508268818152556883778968,3,4,2.0,1198886400
66484848485384788985,6550858678717584837983827068,1,1,4.0,1330905600
66484848558690567465,6549578172506877678073684986,2,2,4.0,1154131200
66484848786890506785,6551569084857881748671805483,0,0,4.0,1321747200
48555651505052555155,6549809080518153536871768155,28,30,5.0,947721600
66484848484870695678,6551538488537687564881705287,0,0,4.0,1254009600
66484848695185776648,6551535777898248818779565371,0,3,3.0,1222732800
66484848485374807088,6551557989777354875448816587,2,2,5.0,1199145600
66484848485374807054,6550717457565650527171887180,25,26,4.0,1167696000
66484852539065818256,6551567777775676888667695671,1,2,5.0,1293753600
66484848497550758671,65885090577772507770698490,2,2,5.0,1302566400
66484848485453707979,65546886767855768086837568,9,10,5.0,966124800
66484848485374807350,6549708988537765828049765187,0,0,5.0,1201046400
66484848497550758879,6550848489878586516751737185,5,6,5.0,1024272000
66484848485374807456,6551578871787654887381847576,6,10,5.0,1175040000
66484848485374807456,6550688173507990814878787785,0,0,5.0,1357776000
66484848485374807475,6550577988868182904953527588,2,2,5.0,1181606400
66484848497550758973,6550565182864853818685848673,2,2,4.0,1109548800
66484851667479687367,6549675670569071827389685669,0,0,5.0,1278115200
66484848485374807790,6550555051527248518155815788,0,0,5.0,1357257600
66484848485290528252,6550707868738871858453878056,0,1,5.0,1218153600
66484848485374807889,65825584807474785271818790,0,0,5.0,1358899200
66484848485290528368,6551866749677382706888746589,2,2,5.0,1232755200
66484848485374807879,6551787267757370488478546789,0,0,5.0,1196208000
66484848485381714876,6549807267576751658070848865,0,0,3.0,1301184000
66484848505671557077,6551526657515785565049725781,48,51,4.0,1096243200
66484848485290528484,65707884827749758283495781,1,2,5.0,963273600
66484848485381715090,65838651858089865682804881,2,5,5.0,991872000
66484848485453708690,6551806673907151786656534849,0,0,5.0,967680000
66484848485381715178,6550566885887266538975795073,2,3,5.0,996364800
53535348515049495257,6550747952508067707486707068,0,0,4.0,1039132800
66484848485381715150,65747773535766846550745657,2,5,5.0,1325030400
66484848485290528784,65858969716887696771499072,1,1,4.0,995068800
66484848485453708872,65737266698986487479808750,3,5,5.0,1009843200
66484848485290528783,6549728552857978758874527867,2,2,5.0,1036886400
66484848717681527489,6549558567728377877356858383,8,13,3.0,1087948800
66484853658587895748,6550774978786849567372707552,0,0,4.0,1325289600
66484848667970907585,65876756678487567850888669,0,0,5.0,1316908800
66484848497349767965,65798287497082705268527583,2,3,5.0,891043200
66484848555555728379,65865290667548745386748554,0,0,5.0,1353715200
66484848485285538367,6551837078556967755556676986,2,2,5.0,1025654400
66484848668874498571,6549516878708088884876545183,1,6,4.0,1282348800
66484848485285538588,6550505288908777666585737390,0,3,5.0,1333497600
66484848485285538654,6549825079788376657351775088,2,2,5.0,1141344000
66484848766752907281,6550678651515557537652757272,3,3,5.0,1232323200
66484848507383725073,6550689067858966857675558285,17,19,5.0,1017878400
48514948565750495255,6549808980564878488281878949,0,0,5.0,1349827200
66484849538548817979,65578048498370778077718890,2,11,5.0,1211241600
66484848577883695250,6549758569725190558071497880,0,0,3.0,1350518400
66484848507355507977,65575290728783845481687788,2,4,5.0,1017792000
66484849538548818056,6550678773897369847866657551,8,8,5.0,1212019200
66484849494989775354,6551757052738050778583568181,24,28,5.0,1215820800
66484849494989775448,6551495689778786548253687884,0,0,2.0,1204156800
66484850766675688979,6550897378836886899056855190,5,10,3.0,1294444800
66484848485353888068,65877382888452698152825374,0,3,3.0,1130112000
66484848485353888053,6549737951768689865390777556,0,0,4.0,973814400
66484851857680577983,65547181807468534990696987,0,2,2.0,1292716800
66484854507865826765,65817089718785797187668889,0,0,5.0,1356998400
66484854507865826765,65496751887182814977705086,0,0,1.0,1330905600
66484848578590715479,6549828155485065705265817967,0,0,5.0,1359763200
66484848485668905590,6549875482835384676783664979,26,27,5.0,1042761600
66484848578590715573,6550515781735372777267687972,0,2,5.0,1341446400
66484848485348897366,6550888290865451885557898374,2,2,4.0,1138147200
66484852767171887471,6550785457687477567886899054,0,1,5.0,1151280000
66484855765486815087,65865586656557697567807351,1,2,5.0,1346889600
66484848485348897685,6551789086677657785667767266,7,17,2.0,1134691200
48555648545054575454,6551707654677379568173745070,2,4,5.0,1272585600
66484848658955527971,6550887776488266677650715374,0,0,3.0,1184457600
66484848485355804983,65575486895084676572695271,5,7,5.0,1191542400
66484848485355805074,6549827990578051568655695284,9,11,5.0,957139200
66484850758174788981,6551536786707072807483727950,1,1,5.0,1276905600
66484851498889768771,6549527156488250797189907448,0,0,4.0,1355184000
66484855878782747365,65798980845365847157488978,0,0,5.0,1184716800
66484848485355805454,6551488581527982747868735479,0,0,5.0,1356912000
66484848747483759089,6550818886796590815152706853,1,1,5.0,1268438400
66484855878782747650,6551655387725167758853755476,11,60,1.0,1128384000
66484848485355805786,6550815584567781508472817054,0,0,5.0,948240000
66484849676755807952,6551567086666681498979687487,2,3,5.0,960768000
66484849865585848050,6550526753837871886877876550,27,28,5.0,1246924800
66484848676574898189,6551685465897951775655705673,5,5,5.0,1167868800
66484848485366746582,6549565484575475795582718355,2,3,5.0,1071964800
66484848715383666565,6551536657505248744873797888,0,0,3.0,1330214400
66484848485282854855,6549557455778872656753858855,1,1,5.0,1347148800
66484848485282854873,6551496686805473726578566957,9,11,5.0,1081296000
66484848485366746749,6549898550677572568254545552,1,1,4.0,1212883200
66484848485286888287,6549835390815449827067837969,1,4,1.0,1131753600
66484848485282854980,65857773765255765566698382,3,3,5.0,1099440000
66484848485282855079,6549868466778254527980818684,17,24,4.0,1206144000
66484848485282855078,6551505484725049866950788089,15,19,1.0,925430400
66484848485286888378,6550898670807784766769798980,0,0,3.0,1354752000
66484848485286888376,6550658185536870905257766567,0,0,4.0,1318723200
66484848485366746973,6550485750559071845051726571,4,5,5.0,1093219200
66484848485286888470,6550787990676557885653865782,0,0,3.0,1361491200
66484848907288855573,6551535484746784677668785657,2,3,3.0,1043020800
66484848485282855151,6550575472577290668576756579,0,0,5.0,1223683200
66484849578076507154,65838772727479868479878487,2,6,5.0,1180656000
66484848485286888548,65778049907848805250827072,1,1,5.0,964051200
66484849578076507265,65857271567583727353505785,2,2,4.0,1183766400
66484848485286888756,6551697180734886807772688568,0,0,5.0,1347062400
66484848485286888753,6551705476566578737172676586,1,1,5.0,967593600
66484848485286888754,6550537575888581814879768766,1,1,5.0,1220227200
66484848485286888748,6550908367564977887666697688,0,0,5.0,1039478400
66484849578076507389,6550807371498980825588848677,1,2,2.0,987724800
66484848485282855588,65499084837966658079878451,0,2,5.0,1036195200
66484848485286888886,6551825553907180836989896588,1,1,5.0,1123718400
66484848485286888852,6549526650688882546955655457,0,0,5.0,1204243200
66484848485286888855,6551658674676649906854908953,2,2,4.0,1173657600
66484848485286888882,65877084798274528783487474,0,0,5.0,1361404800
66484848485286888880,6549505187714856835487757855,6,6,5.0,948326400
66484848485452555086,6549908672505390827568557857,0,0,5.0,1236038400
66484848485286888983,6551676789658182728584807381,1,1,5.0,959731200
66484848485286888976,6551868652718571768586858049,0,1,2.0,994809600
66484848485286888978,6549765672826777544887488755,9,14,3.0,1070668800
66484848544981754971,6549688353889079667083865665,0,0,5.0,1360713600
66484848544981754981,6549745357716579537183578976,3,44,1.0,1306540800
66484848485286889057,6551658853727771655378897368,7,9,2.0,948499200
66484848485286889081,6549868367868455697652878475,0,19,1.0,961804800
66484848485286889083,6549528069907970837470736748,1,3,5.0,956016000
66484849706652869056,6551528083807954517786827773,0,0,5.0,1345939200
66484855785149886969,6551705286498751737378854957,0,1,4.0,1134691200
66484849578076508087,6549705069897982877990517149,5,8,5.0,1125878400
66484848484980695268,6549737581575585905568885582,8,10,5.0,1027987200
66484848485366748190,6551848475718852858567817187,0,0,4.0,1330387200
66484848484980695357,65777182798590495149547357,1,1,5.0,1173830400
54514853525454564953,65548956715265576877558675,1,3,5.0,1176508800
66484848485282856771,65518349897381818755659079,9,10,1.0,985564800
66484848485282856754,6551685173567283866885528755,1,1,5.0,1140566400
66484848485282856874,6550796866728452858288868881,3,5,5.0,1073606400
66484848485282856956,6549708856487165855175506853,1,4,4.0,1003622400
66484848485282856978,65657356685568568888894973,1,2,2.0,1151712000
66484848485366748781,65516781886867727277666749,0,0,5.0,1252627200
54514853534853495753,6551845074884977878979678369,0,4,5.0,1076025600
66484848485355808668,6550885578668569848867495769,1,2,4.0,1266624000
53535357535451545652,65728084527156695781517590,0,0,5.0,1331856000
66484848485282857278,6550664972817488906949575672,1,1,5.0,994291200
66484856715151794871,6550707468795076835749798252,3,12,1.0,1355961600
66484855785149888385,6549899055775255845276658388,1,1,5.0,1210809600
66484848485367707248,6549848656794988895772826987,6,12,5.0,1035244800
66484848485282857577,65885181745052718488725188,0,0,5.0,1280448000
66484848575265827189,6549845271567788899088685677,0,0,5.0,1154908800
54514851525251504854,6551769071766556567548766548,12,15,5.0,1109635200
49535448515753545452,6550907874758948496578687271,3,4,4.0,944352000
49535448515753545550,6550668455736756808449906757,3,4,3.0,1115596800
66484848485357725057,6550868580538583497053727153,3,3,4.0,1009324800
49535448515753545648,65529081908052496857537479,0,2,3.0,1262995200
66484848485282857884,6551805470785451747176675752,2,4,5.0,1333843200
66484848485357725371,6550788986758881516768797277,4,26,1.0,1235174400
66484848485357725378,6551787974777887668283838751,0,0,3.0,980035200
66484848485282858170,6549706776687955788477668387,1,2,5.0,1017878400
66484848655254568956,6551705489489080738081578365,18,43,1.0,1135555200
66484848485357725574,6551686985547855707878866782,4,7,1.0,1010275200
66484848485357725552,6550487774807351845168878485,0,0,5.0,1199750400
66484848485282858357,6550777256797050668273857579,0,1,3.0,1349913600
66484848485282858367,6549805078667751805184835088,0,0,5.0,1004572800
66484848485282858376,6550535566535368696889877965,1,1,5.0,1303084800
66484848485357725765,6549487277808072877351864865,3,4,5.0,1150329600
66484848485357725772,65676652485657675656689079,0,0,4.0,994896000
66484848485267884953,6549868483787277785673758757,1,7,1.0,1305417600
66484848485282858566,6550798290897972507382845787,60,66,5.0,1148169600
66484848485282858584,65774871527379535568509052,1,2,5.0,1017705600
66484848485267885084,65727986807956578282887090,0,1,4.0,980294400
66484848485267885074,65538883748570845275855650,0,0,5.0,1036886400
66484848485267885068,6550677881657873669067665666,0,3,5.0,963878400
66484848485282858782,65807387494985698075736750,1,2,4.0,1141689600
66484848757681857754,65718250508871865079797251,2,2,5.0,1179014400
66484848485267885183,6549836880654974575685805276,5,8,4.0,1134518400
66484848485288807975,6550508678887285547390537784,27,31,5.0,1251158400
66484848485267885274,65775580714970905750797583,1,2,1.0,914889600
66484848485267885271,65746689835384544971657586,7,9,3.0,1115251200
66484848485267885271,6549675168895088505588516890,2,2,5.0,1348444800
66484848485267885275,6549786673538376804855787584,12,15,5.0,1051660800
66484848485267885275,6549886582525273875256736975,1,5,3.0,1147132800
66484848485267885281,65856856797184704854708271,4,4,5.0,972518400
66484848485288808071,6549557076655672817970867371,6,12,5.0,973814400
66484848485288808057,6549866970495277725690867489,1,1,5.0,995673600
66484848484875495769,6551747679738870775553817886,2,3,5.0,1202256000
66484848484875495769,65706553745265555478807390,0,0,5.0,1083456000
66484848689055888852,6551776654747275525279505189,3,3,5.0,1255564800
66484848706665845781,6551527190807287898083895084,2,2,4.0,1272758400
66484848485357726575,6551685455806888826548655082,1,1,4.0,1067990400
66484848485357726572,65897956779084656566546552,1,2,5.0,1091232000
66484848485267885665,65776786838169506968555688,15,15,5.0,944179200
66484848485267885674,6551866649658978678072828084,0,0,5.0,1357084800
66484848485357726556,6550685352825050687985537965,1,4,1.0,1265414400
66484848485267885673,6549687465867586528857508868,2,3,5.0,1151280000
66484848485267885777,6550888152565256496873795648,1,3,4.0,1166745600
66484848485267885772,65845066897069867686738484,1,3,5.0,958780800
66484848757681858348,6550496783848349686656687275,3,3,5.0,1186012800
66484848485267885783,6551746579848167748476725689,0,0,5.0,1357257600
66484848485373658281,6551865490528267687182675252,2,7,3.0,1329696000
66484848485373658282,6549495671768254805152898173,1,1,5.0,961200000
66484848858987857250,6551505687698576508854665276,1,1,5.0,1310601600
66484848785184487085,6550725273664978536677907871,1,1,5.0,1217635200
66484848785184487152,6550716786704848888387767855,5,16,2.0,1188086400
66484848655086786985,6551687275726657526679487466,4,7,3.0,1258243200
66484852516956888979,6551847176775272664854727788,14,45,5.0,1294358400
66484848505648527289,6550706673704970756667495751,11,12,5.0,1094860800
66484848716575795375,6549535178906850879078538351,1,1,4.0,1337040000
66484848485267886552,6549836688498770798955657770,0,0,5.0,1356307200
66484848485373658951,6551485649905280555552898252,0,0,5.0,991958400
66484848485267886583,6550747189888284835256555175,0,0,3.0,1358467200
66484848485267886572,6550708275698868886878497573,8,10,4.0,1300233600
66484850688072575087,6549717285785372887772905657,2,4,4.0,1223424000
66484848485267886682,6551737877739073897457668152,6,6,4.0,1054339200
66484848485357727655,65835089707850657070698650,1,1,5.0,1344902400
66484850688072575154,6551537983735472716773498566,0,0,5.0,1360368000
66484848485267886857,65557866678986807749488555,3,4,2.0,956361600
66484851675055885289,6549675282775288668585485457,1,2,5.0,1286064000
66484848777166774973,65497287908277778990535687,0,0,5.0,1356998400
66484849696780535554,6549725254665486755580504971,7,18,5.0,1225670400
66484848485267887250,6550857370656783537774724978,2,8,5.0,1166832000
49535657554951485655,65578877507086896956684982,0,2,1.0,1084060800
66484848485267887457,65864879667150838349734982,2,5,5.0,1025308800
66484848485267887469,6551778649757572885349708984,3,9,4.0,1171929600
66484848485267887589,6551717052536773858487668884,3,4,4.0,1254960000
66484854726878574981,6549537157896686679073718265,0,0,5.0,1304467200
66484848488656707950,65877982867650667857758557,1,1,3.0,1142121600
66484848485267887657,6551717580777286528554527389,1,2,5.0,1082592000
66484849667880758877,6551767466508484875586747273,10,12,1.0,1229212800
66484849709057656585,65678882556774896548695772,0,0,5.0,1360281600
66484848485267887789,65897478894849787084868851,1,3,5.0,1010880000
66484848485267887786,65907449785376835481487068,0,0,5.0,1355011200
66484848485267887750,65747587705287558168527883,2,2,4.0,1160265600
66484848485267887782,6549676781676576546586507855,1,2,5.0,1231200000
66484849709057656575,6551537350495773658366717586,0,1,3.0,1232150400
66484850735790567177,6549698254838351518485714980,0,2,5.0,1273536000
66484851527152798579,6551708552856851814948538966,1,2,4.0,1318896000
66484848485267888088,6549665268506957729055697451,4,5,5.0,945734400
66484848665653658769,65535382815054876880837748,1,1,5.0,1300924800
66484848485267888087,6551795082747954707667507553,0,1,5.0,1302998400
66484848485267888154,6549807890865767498990866780,5,7,5.0,981849600
66484850835485568987,6550507086736889757284797683,0,0,5.0,1340496000
66484848498583546773,6550707550897583905188897566,3,27,1.0,1087084800
66484848485267888457,6550538173666757805052735373,0,0,5.0,1354838400
66484848498583546971,65757288805680845451675649,84,89,5.0,1028851200
66484848485386517074,6549538276565257777655495590,1,1,4.0,1357171200
66484848658969738589,6550575181906955827289768290,1,2,5.0,1341100800
66484848485267888781,6550735171507067676551666953,0,4,5.0,1015632000
66484848485267888787,6550745375545684717685495169,1,2,5.0,1212019200
66484852514866537379,6549656678896584834854545071,0,0,5.0,1360454400
66484848485267888856,65865051887351808168837982,0,0,5.0,1357862400
66484848706750698765,65865371515586706953788668,0,0,3.0,1081036800
66484848706750698869,6549768090776972788270848171,0,0,5.0,1326067200
66484848667455666785,6550579052548375654867757554,0,0,5.0,1354492800
66484848825771856650,6549754974765055665783707373,2,5,5.0,1175644800
66484848705679507675,6549836880654974575685805276,10,10,5.0,1164326400
54514849535649485455,65826949737582747465868684,0,0,5.0,1361923200
66484848485381526880,6549778370715580778751798287,0,0,5.0,939600000
66484848559083728254,655780527175564975495284,1,4,5.0,1156291200
66484848485381526877,6551797873557549726572758481,1,1,5.0,1051920000
66484848485381526980,6550538648838276575373747670,0,0,1.0,1255132800
66484848485375577977,65848876535154898855498482,0,0,5.0,1187136000
66484848485677739087,6550548066748970878450548187,0,0,3.0,1259193600
66484848485381527157,6550558666887953728479708053,0,0,5.0,1023580800
66484849668976706771,65688489698687717288817257,1,1,4.0,986428800
66484849668976706885,6550747251578656516950668185,0,1,5.0,1043280000
66484849668976706848,6551817887895669516967798089,0,0,5.0,1312761600
66484848485381527248,65818049868075495483868777,2,2,1.0,1007164800
66484848486548508883,6549797681708488845488538548,3,3,5.0,1116201600
66484848486548508972,6550575350847488517452658982,2,5,5.0,1111536000
66484849668976707083,65837955766557687354534954,6,19,5.0,1230336000
66484854715657675379,65567851708968655086858989,2,2,5.0,1329609600
66484848485348706978,6550565682525166766773737990,7,9,4.0,950918400
66484848858766904954,65805782867867887266517966,2,4,5.0,1098748800
49565750554851485554,6549837383777472778481725548,1,1,5.0,1005264000
66484848485348707373,6549667450667565737866696576,1,2,5.0,1194912000
66484848485348707373,65758678655548548853517980,0,0,5.0,960595200
66484848485348707448,6549665456707756526975575384,5,10,5.0,984614400
66484848485348707473,6549575374507670717079905789,2,6,1.0,961459200
66484848858675719056,65667852786955517680767976,0,0,5.0,1361491200
66484848485366555167,6550827884715456549065847880,3,5,5.0,1017792000
66484848485366555367,6549698784855681684849694873,0,1,4.0,955238400
66484848485366555354,6549677987828256767051715269,1,1,5.0,964310400
66484848758173875587,65748149835157719066758571,13,15,5.0,1036886400
66484848557750508473,6550517481696771818179718850,0,1,4.0,1188864000
66484852578049867283,65838373756775746748855089,0,0,5.0,1355097600
66484851656690717085,6549759052745051907983877852,0,0,2.0,1280707200
66484849545553904948,65497553778257546565547851,1,2,5.0,1311465600
66484848485790808566,6550778689806652776665889077,0,1,4.0,1252800000
66484848654887716577,65865388698177718677737789,0,0,5.0,1238457600
66484848896570527765,6549565588894952654968786987,0,0,5.0,1331424000
66484848485287655451,65717552666973814849557289,2,3,5.0,980208000
66484848485287655453,65578553676976708490528556,2,2,1.0,1005091200
66484848485287655454,6549507670855083885090698589,1,6,5.0,1118275200
66484848676766675789,6550807781725655824972518185,1,2,4.0,1138406400
54514853544851564852,6549867578538487878971736582,2,5,5.0,950400000
66484851824877698985,6551674985808584907785567256,1,1,5.0,1353628800
66484848545288716581,65828973484853835566688775,0,4,4.0,1092268800
66484848678365775477,6549657951765255547553837348,6,7,5.0,1098144000
66484848545288716665,6550754889535365537581838555,4,7,4.0,1093996800
54514849515753565052,6549566686888780537688867179,2,3,5.0,1255824000
54514853544851565756,6551808173714851855273687866,4,4,5.0,1005868800
66484848785165875471,6550686870909050858177798180,1,2,5.0,1193702400
66484848508669537187,6550895387815690728678845786,18,23,1.0,1099699200
66484848559057818771,6551787870785451697656488872,11,17,3.0,1133827200
66484848545049525669,6550666583578568886872895753,1,6,5.0,1118188800
66484848485377498382,6549548179686978667486857349,2,2,5.0,1181433600
66484848877756737471,6550756881717572909078537073,1,1,5.0,1290556800
66484848547387894885,6551834971538457786684808477,2,20,3.0,1105056000
48564848495056515254,6549566769717786678970877188,1,10,4.0,1015632000
66484854738281857452,6551738865567466656855515150,0,0,5.0,1344038400
66484849808076736981,6549527648815453685655557575,0,0,3.0,1359504000
66484848485377498948,6551568950848353695384765049,0,0,5.0,1355616000
54514848495648515056,65845178485577496668528874,16,17,5.0,971654400
66484848797290757465,65535478727468688553714884,0,0,5.0,1199145600
66484848818569815265,6549748454878052877877907357,0,0,4.0,1342742400
66484848818569815473,6549835573826549677357667780,0,0,5.0,1353888000
66484848485357534848,6550555071888051828279518173,0,0,5.0,1358121600
66484849575680747989,6551789090905672516680519078,12,12,5.0,1223856000
66484848495472896852,65545376729050848876757979,0,0,5.0,1224720000
66484848708256888456,65576585898350788550877986,0,0,5.0,1004745600
66484848485357534968,6549755069508170736955846666,4,10,5.0,1194825600
66484848766585898387,65785754829057508376717486,6,6,5.0,1144195200
66484848656566677973,6551848376685085798182654853,1,1,4.0,1272844800
66484852496979568656,65515056535255805366719067,5,7,5.0,1208304000
66484852496979568656,6549885749488765798689865677,1,1,3.0,972950400
66484850845252898983,6549546856687684785374748783,1,1,1.0,1271635200
66484848485357535474,6549817081578381908671857552,15,16,5.0,1082851200
66484848485357535486,6550875688728783758176798769,0,0,5.0,1290988800
66484848559048796750,6549717179675780866888875590,8,9,3.0,1180569600
66484848656566678550,65667284739080755070558280,0,0,5.0,1059436800
66484848485781788490,6551807569838256698468685488,7,7,4.0,1190592000
66484848508377748965,6550687353677783887055687774,0,0,5.0,1331683200
66484848485457746988,65507485837984807052659071,0,0,2.0,1310601600
66484848485457747073,6549707171575188547284515552,0,0,5.0,1017187200
66484848485781788756,65564980525569738877567265,5,13,1.0,1125619200
66484848577555825048,6549827481856889738280767267,2,8,5.0,1167782400
66484848795165668473,6549895655695050858689676954,3,5,5.0,1194307200
66484848485781788972,65798273848079817655487687,0,0,5.0,1358553600
66484848665551727050,6549746768778787518665677648,3,4,5.0,971827200
